Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,31,3.12222,2.67792
2,2457,32,3.55589,3.52252
3,17969,32.375,4.0883,3.88793
4,137313,32,4.34418,4.14434
