Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,33,1.56744,1.55865
2,3681,40,2.51722,2.46109
3,26945,39.875,6.74029,6.43023
4,205953,38.75,47.1964,42.9507
