Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,32,1.19834,1.17404
2,969,43,1.6306,1.6306
3,6545,45.125,1.81316,1.70476
4,47905,45.25,1.77119,1.75748
