Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,55,2.57579,2.11489
2,969,81,2.61411,2.49126
3,6545,84.375,2.86452,2.86452
4,47905,83.125,2.7031,2.7031
