Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,43,2.25759,2.13284
2,969,50,2.64179,2.64179
3,6545,51,2.78012,2.78012
4,47905,50.375,2.85987,2.85987
