Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,23,1.30289,1.00937
2,2457,27,1.74689,1.53908
3,17969,29,2.02137,1.83006
4,137313,29.5,2.17243,1.98131
