Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,30,2.18522,1.87744
2,3681,30,2.28956,1.94103
3,26945,29.75,2.25647,1.92915
4,205953,28.625,2.1479,1.83903
