Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,31,3.12222,2.67792
2,2457,35,9.88094,8.94479
3,17969,34,104.321,87.2179
4,137313,33.5,11394.2,7966.28
