Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,27,1.72599,1.46898
2,3681,28,1.78173,1.51831
3,26945,27.375,1.75125,1.50705
4,205953,26.25,1.66621,1.44109
