Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,43,1,0.946031
2,2457,47,1.79113,1.42744
3,17969,50.375,1.6935,1.34559
4,137313,50.5,1.35351,1.22213
