Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,39.875,0.999997,0.957396
2,969,44.625,0.999966,0.960538
3,6545,44.625,1,0.960671
4,47905,43.625,1,0.96045
