Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,48.5,0.99994,0.972247
2,969,58.25,0.973088,0.962558
3,6545,59.625,0.999999,0.973689
4,47905,59.5,0.999694,0.973991
