Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,37,1.83749,1.58231
2,3681,42,3.72549,2.60817
3,26945,39.5,14.7132,7.17115
4,205953,37.75,225.415,53.209
