Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,33.625,1,0.931153
2,969,44.375,0.999967,0.953882
3,6545,48.125,1.0001,0.958515
4,47905,49.125,1.00004,0.9607
