Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,48,1.02176,1.01758
2,3681,58,1.99357,1.95832
3,26945,63.5,1.7959,1.6584
4,205953,65.125,1.52683,1.45416
