Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,970,40.125,2.06608,1.73179
2,6930,108.25,7.35885,5.61061
3,52258,229.625,19.1023,13.94
4,405570,566.25,40.1659,28.6939
