Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,30,1.19319,1.17952
2,3681,38,1.35741,1.31108
3,26945,38.875,1.87671,1.73953
4,205953,36.25,3.58859,3.07857
