Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,27,1.42351,1.15247
2,2457,27,1.27541,1.27541
3,17969,26.5,1.25634,1.02529
4,137313,26,1.20951,0.999969
