Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,36,0.999997,0.928066
2,2457,45,1.9803,1.61984
3,17969,51.625,1.89448,1.53361
4,137313,54.125,1.53854,1.38568
