Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,3681,43.5,1.10974,1.03662
2,26945,57.375,1.00667,1
3,205953,40.875,0.999997,0.912991
4,1609985,37,1.00001,0.888568
