Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,34,0.999998,0.917525
2,2457,42,1.53417,1.24105
3,17969,47.625,1.50263,1.19041
4,137313,51.625,1.20425,1.07112
