Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,33,1.52632,1.5012
2,969,46,2.5154,2.32681
3,6545,49.75,3.36926,3.24029
4,47905,49.625,3.7755,3.63069
