Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,970,62.375,81.1875,29.7197
2,6930,173,24.2556,9.73456
3,52258,189.125,66.7244,22.8149
4,405570,729.125,87.7611,31.4978
