Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,44,0.999778,0.96884
2,969,56,0.972376,0.968894
3,6545,57,1.07579,1.0182
4,47905,56.125,1.03773,1.03773
