Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,3681,54.875,1,0.927226
2,26945,57.75,1,0.957615
3,205953,59.75,0.999999,0.966416
4,1609985,58.875,0.999999,0.968291
