Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,42,1,0.93892
2,2457,45,1.45251,1.13516
3,17969,46.625,1.40693,1.08766
4,137313,48.5,1.1088,0.98724
