Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,47.75,1.14259,0.999767
2,969,62,1.17353,1.11492
3,6545,63,1.36453,1.31447
4,47905,62.375,1.30076,1.30076
