Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,45.625,1,0.947246
2,2457,50.5,1,0.954112
3,17969,46.875,0.999978,0.964657
4,137313,44.625,0.999963,0.967995
