Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,3681,52.875,1,0.945032
2,26945,52.5,1,0.955632
3,205953,52.5,1.00001,0.959132
4,1609985,51.125,0.999992,0.959161
