Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,30,1.19319,1.17952
2,3681,34,1.54713,1.49758
3,26945,37.25,1.75133,1.71518
4,205953,36.875,1.88762,1.85136
