Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,45,1.59089,1.28297
2,969,67,1.6408,1.57603
3,6545,74.5,1.89501,1.89501
4,47905,74.75,1.85097,1.85097
