Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,34,1.52632,1.5012
2,969,47,2.13914,2.13914
3,6545,49.75,2.38123,2.27443
4,47905,49.875,2.34352,2.34352
