Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,55,1,0.956162
2,3681,63,2.09237,1.82353
3,26945,62.875,1.9867,1.6796
4,205953,64.5,1.68143,1.41336
