Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,26,1.66733,1.31466
2,2457,33,2.72086,1.77565
3,17969,33,7.73858,3.2812
4,137313,31.875,62.095,11.0809
