Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,21,1.47193,1.30316
2,2457,20,1.70515,1.47108
3,17969,20,1.70598,1.47071
4,137313,19.625,1.63934,1.41046
