Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,43.25,1.00001,0.963434
2,969,49,1,0.961494
3,6545,49.75,0.999999,0.960606
4,47905,49.5,1.00001,0.961303
