Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,48.125,0.99975,0.937702
2,3681,53,1.21416,1.00776
3,26945,55.125,1.25266,1.04085
4,205953,57.625,1.06293,1
