Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,3681,38.5,0.999999,0.861884
2,26945,35.25,0.999999,0.870516
3,205953,35,1,0.870648
4,1609985,33.375,1,0.870737
