Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,38,2.25759,2.13284
2,969,49,3.21134,2.91939
3,6545,50.625,3.8552,3.8552
4,47905,50,4.29388,4.29388
