Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,3681,58.75,0.999999,0.952212
2,26945,58.25,0.999997,0.962727
3,205953,58,1.00007,0.965176
4,1609985,55.75,0.999907,0.96529
