Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,52.75,1.00009,0.978196
2,969,67.375,0.980337,0.974203
3,6545,67,0.999867,0.980177
4,47905,68.25,1,0.980435
