Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,34,1.01379,1.01379
2,969,38,1.13152,1.13152
3,6545,38,1.13949,1.06666
4,47905,37.625,1.13222,1.13222
