Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,47,2.04057,1.6526
2,969,73,2.12622,2.05303
3,6545,81.25,2.43296,2.43296
4,47905,81.625,2.35976,2.35976
