Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,40,2.37046,2.08029
2,3681,42,2.6006,2.12694
3,26945,41.125,2.3539,1.93804
4,205953,39.25,2.18183,1.80434
