Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,43.875,1.00001,0.963291
2,969,58.75,1.00001,0.976234
3,6545,65.125,1,0.978997
4,47905,67.5,1,0.980116
