Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,55,1.21806,1.20536
2,3681,64,2.34365,2.21338
3,26945,65.625,2.17607,1.90677
4,205953,66.875,1.83686,1.62847
