Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,970,46.75,5.15645,3.93291
2,6930,72.375,6.25762,4.53033
3,52258,128.125,4.9665,3.63374
4,405570,225.75,6.75321,4.8916
