Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,28,1.77044,1.46363
2,2457,31,3.0752,2.53142
3,17969,29.125,9.69318,6.74904
4,137313,28,97.2286,47.0862
