Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,30,1.33292,1.33292
2,969,33,1.97756,1.93569
3,6545,34.875,2.30755,2.26947
4,47905,34.625,2.42944,2.42944
