Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,42,1.0611,1.0611
2,2457,51,2.63799,2.17437
3,17969,54.375,2.43728,2.02013
4,137313,56.125,1.99389,1.84241
