Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,29,1.19319,1.17952
2,3681,33,1.27015,1.21156
3,26945,35.25,1.13199,1.09691
4,205953,35.125,1.04743,1.00936
