Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,36,0.999998,0.916179
2,2457,40,1.19691,0.999975
3,17969,45.375,1.19647,0.999886
4,137313,47.75,1,0.957435
