Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,35.125,1.93849,1.87965
2,3681,41,2.53707,2.33521
3,26945,41.875,2.89827,2.62807
4,205953,40.25,3.11112,2.8036
