Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,55.25,1.28557,0.998584
2,969,75,0.984206,0.978163
3,6545,74.375,1,0.98416
4,47905,75.25,0.98434,0.980509
