Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,165,46.875,0.999986,0.971003
2,969,66.125,0.999998,0.980907
3,6545,72.25,1,0.983174
4,47905,74.25,0.999999,0.98399
