Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,545,63,1.32856,1.31394
2,3681,67,2.67568,2.3756
3,26945,66.75,2.49166,2.12989
4,205953,67.375,2.12314,1.79626
