Refinements,DOFs,AvgGMRES,AbsEval0,AbsEval1
1,365,23,2.01016,1.78158
2,2457,24,2.35143,2.06171
3,17969,22,2.36235,2.06995
4,137313,21.875,2.27216,1.98813
